155,0,"('roxanne cox', 100)"
156,0,"('la ventra ellis-danquah', 100)"
157,0,"('brenda l seago', 100)"
158,0,"('dawn littleton', 100)"
159,0,"('susan lieberthal', 100)"
160,0,"('haldor lougee-heimer', 100)"
161,0,"('dennis a pernotto', 95)"
162,0,"('t elizabeth workman', 95)"
163,0,"('annamae trypus', 100)"
164,0,"('jeanne s larsen', 95)"
165,0,"('maria tsitseras sylvain', 100)"
166,0,"('caryn l scoville', 95)"
167,0,"('diana h robertson', 95)"
168,0,"('kathryn e kerdolff', 100)"
169,0,"('shawn f manning', 95)"
170,0,"('hannah m fisher', 100)"
171,0,"('marlene porter', 100)"
172,0,"('jan h labeause', 100)"
173,0,"('julia f sollenberger', 95)"
174,0,
175,0,"('jonquil d feldman', 100)"
176,0,"('jacqueline scolari', 100)"
177,0,"('patrice hall', 100)"
178,0,"('jeanne b sadlik', 100)"
179,0,"('william olmstadt', 100)"
180,0,"('patricia baldwin regenberg', 100)"
181,0,"('mary l riordan', 100)"
182,0,"('colleen cuddy', 100)"
183,0,"('deborah a ruck', 100)"
184,0,"('jeffrey t huber', 95)"
185,0,"('gail-yvette hendler', 100)"
186,0,"('deborah l adams', 100)"
187,0,"('wendy fritzel', 100)"
188,0,"('mary e piorun', 95)"
189,0,"('carol thornton', 100)"
190,0,"('donna b flake', 100)"
191,0,"('judy j willis', 100)"
192,0,"('kathryn j hoffman', 100)"
193,0,"('melissa l just', 100)"
194,0,"('beatriz g varman', 100)"
195,0,"('deborah d halsted', 95)"
196,0,"('judy f burnham', 95)"
197,0,"('rebecca a abromitis', 95)"
198,0,"('neville d prendergast', 100)"
199,0,"('kelly hensley', 100)"
200,0,"('kelly hensley', 100)"
201,0,
202,0,"('mary s edgerly', 100)"
203,0,"('martha l means', 100)"
204,0,"('martin j brennan', 100)"
205,0,"('melissa l just', 100)"
206,0,"('fredrick soval', 100)"
207,0,"('shari c clifton', 95)"
208,0,"('deborah a l silverman', 95)"
209,0,"('jonathan hartmann', 100)"
211,0,"('angela scheuerle', 100)"
212,0,
213,0,"('tom sanville', 100)"
214,0,"('rita r hrich', 100)"
215,0,"('loyd v allen', 100)"
216,0,"('ann duesing', 100)"
217,0,"('mary s edgerly', 100)"
218,0,"('mary e ryan', 91)"
219,0,"('micki mcintyre', 100)"
220,0,"('bart ragon', 100)"
221,0,"('leslie j duncan', 100)"
222,0,"('kathleen f bauer', 95)"
223,0,"('peggy tahir', 100)"
224,0,"('julia s whelan', 100)"
225,0,"('margaret butkovic', 100)"
226,0,
227,0,"('kgaladi kekana', 100)"
228,0,"('shelley a bader', 100)"
229,0,"('ry jones', 100)"
230,0,"('laurie fischer', 100)"
231,0,"('phil c bantin', 100)"
232,0,"('richard pearce-moses', 100)"
233,0,"('michael gorman', 100)"
234,0,"('vicky reich', 100)"
235,0,"('edwin sequeira', 100)"
236,0,"('ian bannerman', 100)"
237,0,"('karen r harker', 100)"
238,0,"('linda j walton', 100)"
239,0,"('helen-ann brown epstein', 90)"
240,0,"('stephanie n allen', 100)"
241,0,"('christina a woodward', 100)"
242,0,"('deborah a ward', 93)"
243,0,"('betsy kelly', 100)"
244,0,"('sra i martin', 92)"
245,0,"('mamie j bell', 100)"
246,0,"('rea devakos', 100)"
247,0,"('stephanie l harris', 100)"
248,0,"('timothy p hogan', 100)"
249,0,"('emily i cooperider', 100)"
250,0,"('michelle l helliwell', 100)"
251,0,"('sharon k martin', 100)"
252,0,"('corinne aragaki', 100)"
253,0,"('david j owen', 100)"
254,0,"('claudia lascar', 100)"
255,0,"('james e andrews', 100)"
256,0,"('jan lazarus', 100)"
257,0,"('nancy c dosch', 100)"
258,0,"('john rees', 100)"
259,0,"('debra c r', 100)"
260,0,"('marianne burke', 100)"
261,0,"('catherine morton reiter', 95)"
262,0,"('dick r miller', 100)"
263,0,"('deena acton', 100)"
264,0,"('karen k grage', 100)"
265,0,"('leah krevit', 100)"
266,0,"('andrea hodgson', 100)"
267,0,"('andrea b markinson', 100)"
268,0,"('rya h ben-shir', 100)"
269,0,"('barbara a epstein', 100)"
270,0,"('douglas l varner', 100)"
271,0,"('taneya y koonce', 100)"
272,0,"('elizabeth m la rue', 91)"
273,0,"('russell smith', 100)"
274,0,"('janet fisher', 100)"
275,0,"('rolf h schafer', 100)"
276,0,"('rosalie h stroman', 100)"
277,0,"('pam white', 100)"
278,0,"('sarah k mccord', 95)"
279,0,"('jean l siebert', 95)"
280,0,"('jan schueller', 100)"
281,0,"('winifred sewell', 100)"
282,0,"('laura larsson', 100)"
283,0,"('janis glover', 91)"
284,0,"('amy l gregg', 100)"
285,0,"('gail m rink', 100)"
286,0,"('charles moser', 100)"
287,0,"('keith w cogdill', 100)"
288,0,"('michelynn mcknight', 100)"
289,0,"('p zoe stavri', 96)"
290,0,"('bonnie oconnor', 100)"
291,0,"('jody a wozar', 95)"
292,0,"('katherine alexer', 100)"
293,0,"('steven hunt', 100)"
294,0,"('linda c odwyer', 100)"
295,0,"('frederick b wood', 100)"
296,0,"('michael a veronin', 100)"
297,0,"('susan starr', 100)"
298,0,"('susan e meadows', 95)"
299,0,"('josephine l dorsch', 95)"
300,0,"('andrea b markinson', 100)"
301,0,"('amrita j burdick', 100)"
302,0,"('nancy e harger', 100)"
303,0,"('helen-ann brown epstein', 90)"
304,0,"('shari c clifton', 95)"
305,0,"('mary shultz', 100)"
306,0,"('pamela j sherwill-navarro', 100)"
307,0,"('kathryn w nesbitt', 97)"
308,0,"('gerry benoit', 100)"
309,0,"('kathryn j hoffman', 95)"
310,0,"('william e maina', 100)"
311,0,"('nancy utterback', 100)"
312,0,"('betsy kelly', 100)"
313,0,"('david r baca', 100)"
314,0,"('beverly a murphy', 95)"
315,0,"('stephanie c kerns', 100)"
316,0,"('brett s powers', 100)"
317,0,"('rebecca a abromitis', 100)"
318,0,"('catherine mary boss', 91)"
319,0,"('jane e walczak', 100)"
320,0,"('gale g hannigan', 100)"
321,0,"('karen k grage', 100)"
322,0,"('ellen m justice', 100)"
323,0,"('clista clanton', 100)"
324,0,"('janis f brown', 100)"
325,0,"('judith l wulff', 100)"
326,0,"('brenda l seago', 100)"
327,0,"('patricia g hinegardner', 100)"
328,0,"('patricia s vaughn', 100)"
329,0,
330,0,"('janna c lawrence', 100)"
331,0,"('linda c butson', 100)"
332,0,"('judy consales', 100)"
333,0,"('gale g hannigan', 100)"
334,0,"('john j orriola', 100)"
335,0,"('elizabeth connor', 100)"
336,0,"('virginia f bender', 100)"
337,0,"('shelley a bader', 100)"
338,0,"('joelene m swearingen', 100)"
339,0,"('m j tooey', 100)"
340,0,"('jean p shipman', 100)"
341,0,"('t elizabeth workman', 95)"
342,0,"('judith s cohn', 100)"
343,0,"('susan c steelman', 100)"
344,0,"('mary b blackwelder', 100)"
345,0,"('peggy f hull', 100)"
346,0,"('feili tu-keefner', 90)"
347,0,"('jana c allcock', 100)"
348,0,"('guillaume van moorsel', 100)"
349,0,"('ruth m smith', 100)"
350,0,"('julia shaw- kokot', 97)"
351,0,"('mary e piorun', 100)"
352,0,"('barbara halbrook', 100)"
353,0,"('linda m hartman', 100)"
354,0,"('dennis a pernotto', 100)"
355,0,"('jeffrey t huber', 100)"
356,0,"('jennifer a byrnes', 100)"
357,0,"('patricia a auflick', 100)"
358,0,"('karen e crowell', 100)"
359,0,"('beverly a murphy', 95)"
360,0,"('brenda l seago', 100)"
361,0,"('patricia l thibodeau', 100)"
362,0,"('michelle m beattie', 100)"
363,0,"('pamela m corley', 100)"
364,0,"('elizabeth connor', 100)"
365,0,"('wenju zhang', 100)"
366,0,"('dave a piper', 95)"
367,0,"('margaret u trevanion', 100)"
368,0,"('terry ann jankowski', 100)"
369,0,"('gale a dutcher', 100)"
370,0,"('judith kraemer', 100)"
371,0,"('cynthia m schmidt', 100)"
372,0,"('jill crawley-low', 100)"
373,0,"('jonathan d eldredge', 100)"
374,0,"('ammon s ripple', 100)"
375,0,"('richard a peterson', 100)"
376,0,"('barbara halbrook', 100)"
377,0,"('alice b kuller', 100)"
378,0,"('jonathan d eldredge', 100)"
379,0,"('inhye kim son', 95)"
380,0,"('janet g schnall', 100)"
381,0,"('andrea s horne', 100)"
382,0,"('sue h felber', 100)"
383,0,"('suzie allard', 100)"
384,0,"('min-lin e fang', 100)"
385,0,"('richard a peterson', 95)"
386,0,"('pamela j sherwill-navarro', 100)"
387,0,"('yini zhu', 100)"
388,0,"('jennifer r heil', 100)"
389,0,"('eric d albright', 100)"
390,0,"('melissa l just', 100)"
391,0,"('tamera p lee', 100)"
392,0,"('patricia a auflick', 100)"
393,0,"('patricia h wilson', 95)"
394,0,"('judith s cohn', 100)"
395,0,"('ruth a riley', 100)"
396,0,"('nancy t lombardo', 100)"
397,0,"('nancy t lombardo', 100)"
398,0,"('guillaume van moorsel', 100)"
399,0,"('linda hogan', 100)"
400,0,"('alison turner', 100)"
401,0,"('will olmstadt', 100)"
402,0,"('brynn e mays', 100)"
403,0,"('peggy tahir', 100)"
404,0,"('terry henner', 100)"
405,0,"('evangeline alexer', 100)"
406,0,"('angela b ruffin', 100)"
407,0,"('tamara m rader', 100)"
408,0,"('julia f sollenberger', 100)"
409,0,"('virginia m bowden', 100)"
410,0,"('susan c whitmore', 100)"
411,0,"('ysabel r bertolucci', 100)"
412,0,"('sharon a phillips', 100)"
413,0,"('jeannine cyr gluck', 100)"
414,0,"('rosalind f dudden', 100)"
415,0,"('renae e barger', 100)"
416,0,"('sra l de groote', 100)"
417,0,"('charles r mcclure', 100)"
418,0,"('stacey j arnesen', 100)"
419,0,"('patricia a auflick', 100)"
420,0,"('robert b naso', 100)"
421,0,"('diana mcduffee', 100)"
422,0,"('kay e deeney', 100)"
423,0,"('deborah l jameson', 100)"
424,0,"('elaine graham', 100)"
425,0,"('sharon e dennis', 95)"
426,0,"('jennifer ann lyon', 94)"
427,0,"('diane g schwartz', 100)"
428,0,"('stephen cammer', 100)"
429,0,"('ansuman chattopadhyay', 100)"
430,0,"('wendy g wu', 100)"
431,0,"('marybeth schell', 100)"
432,0,
433,0,"('roger russell', 100)"
434,0,"('dolores z judkins', 100)"
435,0,"('alexa a mayo', 95)"
436,0,"('karen l joc', 100)"
437,0,"('john j orriola', 100)"
438,0,"('janet g schnall', 100)"
439,0,"('mary snyder', 100)"
440,0,"('gary d byrd', 100)"
441,0,"('suzanne f grefsheim', 100)"
442,0,"('barbara a epstein', 100)"
443,0,"('taneya y koonce', 100)"
444,0,"('sam vincent', 100)"
445,0,"('leilani a st anna', 100)"
446,0,"('heidi m nickisch duggan', 95)"
447,0,"('ann g hulton', 100)"
448,0,"('jane l blumenthal', 100)"
449,0,"('annette m williams', 100)"
450,0,"('ruth m heifetz', 100)"
451,0,"('marian hicks', 100)"
452,0,"('jennifer ann lyon', 95)"
453,0,"('kristine m alpi', 100)"
454,0,"('michael a flannery', 100)"
455,0,"('david j owen', 100)"
456,0,"('pamela m rose', 100)"
457,0,"('julia s whelan', 100)"
458,0,"('bruce e madge', 100)"
459,0,"('gabriel r rios', 95)"
460,0,"('patricia a auflick', 100)"
461,0,"('eris weaver', 100)"
462,0,
463,0,"('mark schuster', 100)"
464,0,"('titus schleyer', 100)"
465,0,"('barry shelton', 100)"
466,0,"('maria faer', 100)"
467,0,"('denise koufogiannakis', 100)"
468,0,
469,0,"('brynn e mays', 100)"
470,0,"('karen e crowell', 95)"
471,0,"('helen-ann brown epstein', 90)"
472,0,"('susan m pilch', 100)"
473,0,"('thomas g basler', 100)"
474,0,"('heather l munger', 95)"
475,0,"('rebecca n jerome', 95)"
476,0,"('michelle ochillo', 100)"
477,0,"('w john macmullen', 100)"
478,0,"('christina mayberry', 100)"
479,0,"('sylvia contreras', 100)"
480,0,"('wallace mclendon', 100)"
481,0,
482,0,"('barbara m koehler', 100)"
483,0,"('melissa s de santis', 100)"
484,0,"('judith l wulff', 100)"
485,0,"('daniel m dollar', 95)"
486,0,"('spencer s marsh', 100)"
487,0,"('greg pratt', 100)"
488,0,"('peggy tahir', 100)"
489,0,"('ludmila pollock', 100)"
490,0,"('margaret vugrin', 100)"
491,0,"('jiwon kim', 100)"
492,0,"('rebecca l fisher', 100)"
493,0,"('manon parry', 100)"
494,0,"('amy l frey', 100)"
495,0,"('melvin l spann', 100)"
496,0,"('cherri pancake', 100)"
497,0,"('scott garrison', 100)"
498,0,"('barbara aronson', 100)"
499,0,"('daniel r masys', 100)"
500,0,"('bruce rideout', 100)"
501,0,"('mark edwards', 100)"
502,0,"('meg sutherl-smith', 100)"
503,0,"('tracy clippinger', 100)"
504,0,"('jeff zuba', 100)"
505,0,"('mary w wood', 100)"
506,0,"('peggy mullaly-quijas', 100)"
507,0,"('sarah towner wright', 100)"
508,0,
509,0,"('colleen m weum', 100)"
510,0,"('josephine l dorsch', 100)"
511,0,"('shirley a tanase', 100)"
512,0,"('virginia f bender', 100)"
513,0,"('debra g warner', 95)"
514,0,"('ellen h howard', 100)"
515,0,"('gabriel r rios', 95)"
516,0,"('helen g mayo', 100)"
517,0,"('jean p shipman', 100)"
518,0,"('lisa a oberg', 100)"
519,0,"('mary v fielder', 100)"
520,0,"('michele s klein-fedyshin', 100)"
521,0,"('nancy j allee', 95)"
522,0,"('nancy e harger', 100)"
523,0,"('valerie a gross', 100)"
524,0,"('luda dolinsky', 100)"
525,0,"('brenda l seago', 95)"
526,0,"('suzanne s stensaas', 100)"
527,0,
528,0,"('mary e youngkin', 100)"
529,0,"('susan jacobson', 100)"
530,0,"('andrea b markinson', 100)"
531,0,"('anne m linton', 100)"
532,0,"('e hatheway simpson', 95)"
533,0,"('julie l richardson', 100)"
534,0,"('keir t reavie', 100)"
535,0,"('mark vrabel', 100)"
536,0,"('shinichi abe', 100)"
537,0,
538,0,"('priscilla l stephenson', 100)"
539,0,"('helen-ann brown epstein', 90)"
540,0,"('david s brown', 100)"
541,0,"('beverly a gresehover', 100)"
542,0,"('karen l roth', 100)"
543,0,"('paul worona', 100)"
544,0,"('anne d powers', 100)"
545,0,"('carolyn m brown', 100)"
546,0,"('holly a harden', 100)"
547,0,"('stephen cammer', 100)"
548,0,"('deanna m lucia', 100)"
549,0,"('barbara frick schloman', 90)"
550,0,"('heidi c marleau', 100)"
551,0,"('mark berendsen', 100)"
552,0,"('shawn f manning', 100)"
553,0,"('stewart m brower', 100)"
554,0,"('catherine mary boss', 91)"
555,0,"('greg pratt', 100)"
556,0,"('herldine m radley', 100)"
557,0,
558,0,"('juliane schneider', 100)"
559,0,"('betsy moore', 100)"
560,0,"('beverly a murphy', 95)"
562,0,"('linda n king', 100)"
563,0,"('linda c butson', 100)"
564,0,"('catharine s canevari', 100)"
565,0,"('holly a harden', 100)"
566,0,"('wendy g wu', 95)"
567,0,"('scott garrison', 100)"
568,0,"('adam glazer', 100)"
570,0,"('marie t ascher', 100)"
571,0,"('tina m otter', 100)"
572,0,"('heather j wilder', 100)"
573,0,"('nancy calabretta', 100)"
574,0,"('angela s w lee', 95)"
575,0,"('clair kuykendall', 100)"
576,0,"('cynthia j vaughn', 100)"
577,0,"('ellen h howard', 100)"
578,0,"('jean blackwell', 100)"
579,0,"('kevin m obrien', 95)"
580,0,"('marybeth schell', 100)"
581,0,"('sue h felber', 100)"
582,0,"('catherine l wolfson', 100)"
583,0,"('gary d byrd', 100)"
584,0,"('james shedlock', 100)"
585,0,"('anna k omalley', 100)"
586,0,"('barbara j henry', 100)"
587,0,"('dawn swalboski', 100)"
588,0,"('kathleen a mcgraw', 100)"
589,0,"('tao you', 100)"
590,0,"('christie c silbajoris', 95)"
591,0,"('elizabeth k hill', 100)"
592,0,"('debra g warner', 100)"
593,0,
594,0,"('hua f chang', 100)"
595,0,"('jeffrey t huber', 100)"
596,0,"('mary linn bergstrom', 100)"
597,0,"('michael r kronenfeld', 95)"
598,0,"('molly a youngkin', 100)"
599,0,"('nancy calabretta', 100)"
600,0,"('pauline o fulda', 95)"
601,0,"('virginia m bowden', 100)"
602,0,"('jim f comes', 100)"
603,0,"('sharon c murphy', 100)"
604,0,"('emily m moser', 100)"
605,0,"('marcia e daumen', 100)"
606,0,"('chris ewing', 100)"
607,0,"('sra l de groote', 100)"
608,0,"('andrea l ball', 100)"
609,0,"('eric d albright', 95)"
610,0,"('jill b mayer', 100)"
611,0,"('karl woodworth', 100)"
612,0,"('margaret a spinner', 100)"
613,0,"('sra a kendall', 100)"
614,0,"('david a sweet', 100)"
615,0,"('mary a hyde', 100)"
616,0,"('patricia e pinkowski', 100)"
617,0,"('susan b marshall', 100)"
618,0,"('ammon s ripple', 100)"
619,0,"('jan t orick', 100)"
620,0,"('ophelia t morey', 95)"
621,0,"('penny coppernoll-blach', 100)"
622,0,"('jon crossno', 100)"
623,0,"('sunny l worel', 100)"
624,0,"('jocelyn a rankin', 100)"
625,0,"('catherine a marshall', 100)"
626,0,"('mary k joyce', 100)"
627,0,"('dennis a pernotto', 100)"
628,0,"('karen c lippert', 100)"
629,0,"('patricia h wilson', 95)"
630,0,"('stephanie c kerns', 95)"
631,0,"('brian brown', 100)"
632,0,"('erika l sevetson', 100)"
633,0,
634,0,"('jean p shipman', 100)"
635,0,"('linda c odwyer', 95)"
636,0,"('sharon e dennis', 100)"
637,0,"('rama vishwanatham', 100)"
638,0,"('ellen n sayed', 100)"
639,0,"('jonathan hartmann', 100)"
640,0,"('nancy c mckeehan', 100)"
641,0,"('mary c congleton', 100)"
